HAI_1_DOPC,HAI_1_ELIGCASES,HAI_1_NUMERATOR,HAI_1_SIR_Score,HAI_2_DOPC,HAI_2_ELIGCASES,HAI_2_NUMERATOR,HAI_2_SIR_Score,HAI_3_DOPC,HAI_3_ELIGCASES,HAI_3_NUMERATOR,HAI_3_SIR_Score,HAI_4_DOPC,HAI_4_ELIGCASES,HAI_4_NUMERATOR,HAI_4_SIR_Score,HAI_5_DOPC,HAI_5_ELIGCASES,HAI_5_NUMERATOR,HAI_5_SIR_Score,HAI_6_DOPC,HAI_6_ELIGCASES,HAI_6_NUMERATOR,HAI_6_SIR_Score,ZIP Code,H_CLEAN_LINEAR_SCORE,H_COMP_1_LINEAR_SCORE,H_COMP_2_LINEAR_SCORE,H_COMP_3_LINEAR_SCORE,H_COMP_5_LINEAR_SCORE,H_COMP_6_LINEAR_SCORE,H_COMP_7_LINEAR_SCORE,H_HSP_RATING_LINEAR_SCORE,H_QUIET_LINEAR_SCORE,H_RECMND_LINEAR_SCORE,SEP_1,SEP_SH_3HR,SEP_SH_6HR,SEV_SEP_3HR,SEV_SEP_6HR,HAI_1_SIR_ComparedToNational_encode,HAI_2_SIR_ComparedToNational_encode,HAI_3_SIR_ComparedToNational_encode,HAI_4_SIR_ComparedToNational_encode,HAI_5_SIR_ComparedToNational_encode,HAI_6_SIR_ComparedToNational_encode
17805.0,19.071,16.0,0.839,14706.0,18.554,14.0,0.755,406.0,10.777,15.0,1.392,585.0,4.761,4.0,0.84,127102.0,5.696,2.0,0.351,104721.0,73.942,65.0,0.879,83712,92.0,93.0,93.0,86.0,81.0,90.0,84.0,91.0,84.0,93.0,56.0,84.0,78.0,76.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0
8999.0,9.47,3.0,0.317,11338.0,14.587,12.0,0.823,263.0,7.394,8.0,1.082,251.0,2.213,1.0,0.452,90224.0,5.911,2.0,0.338,86030.0,57.01,25.0,0.439,83706,88.0,90.0,91.0,82.0,77.0,88.0,82.0,89.0,82.0,89.0,69.0,91.0,92.0,83.0,90.0,1.0,0.0,0.0,0.0,0.0,1.0
3342.0,2.687,1.0,0.372,4194.0,3.311,1.0,0.302,37.0,0.974,0.0,,105.0,0.819,1.0,,25510.0,1.048,1.0,0.954,23037.0,14.754,8.0,0.542,83687,89.0,91.0,92.0,87.0,78.0,87.0,82.0,90.0,84.0,91.0,66.0,89.0,72.0,83.0,91.0,0.0,0.0,,,0.0,0.0
667.0,0.546,0.0,,1209.0,0.916,0.0,,47.0,1.209,0.0,0.0,53.0,0.492,1.0,,14002.0,0.501,0.0,,12978.0,4.849,1.0,0.206,83605,89.0,92.0,92.0,88.0,82.0,88.0,83.0,89.0,84.0,89.0,52.0,86.0,42.0,74.0,88.0,,,0.0,,,0.0
8153.0,7.986,4.0,0.501,9189.0,9.231,13.0,1.408,145.0,3.922,0.0,0.0,154.0,1.134,3.0,2.646,45763.0,3.144,0.0,0.0,36752.0,17.025,19.0,1.116,83404,83.0,90.0,90.0,85.0,77.0,87.0,81.0,87.0,79.0,86.0,55.0,79.0,71.0,81.0,86.0,0.0,0.0,1.0,0.0,1.0,0.0
471.0,0.302,0.0,,1410.0,0.703,1.0,,17.0,0.426,0.0,,3.0,0.024,0.0,,11859.0,0.295,0.0,,8172.0,3.764,1.0,0.266,83440,91.0,92.0,94.0,86.0,74.0,86.0,83.0,89.0,83.0,89.0,68.0,96.0,,71.0,100.0,,,,,,0.0
5211.0,4.24,1.0,0.236,3726.0,3.023,2.0,0.662,93.0,2.545,2.0,0.786,25.0,0.233,0.0,,32541.0,1.589,1.0,0.629,27846.0,11.681,8.0,0.685,83201,89.0,92.0,91.0,86.0,77.0,88.0,81.0,87.0,83.0,86.0,48.0,79.0,69.0,68.0,91.0,0.0,0.0,0.0,,0.0,0.0
8563.0,8.943,3.0,0.335,8457.0,10.762,5.0,0.465,197.0,4.873,7.0,1.436,110.0,0.893,0.0,,68931.0,3.391,0.0,0.0,64468.0,41.415,23.0,0.555,83814,86.0,92.0,93.0,83.0,81.0,91.0,82.0,90.0,79.0,90.0,59.0,84.0,58.0,79.0,93.0,1.0,0.0,0.0,,1.0,1.0
721.0,0.481,0.0,,1059.0,0.727,0.0,,32.0,0.893,0.0,,36.0,0.316,1.0,,13418.0,0.498,0.0,,11388.0,7.979,6.0,0.752,83687,91.0,94.0,92.0,90.0,81.0,92.0,85.0,92.0,84.0,93.0,59.0,86.0,59.0,78.0,88.0,,,,,,0.0
198.0,0.055,0.0,,701.0,0.457,0.0,,8.0,0.237,1.0,,4.0,0.041,0.0,,6679.0,0.139,0.0,,6679.0,2.596,1.0,0.385,83221,90.0,91.0,92.0,90.0,85.0,91.0,84.0,89.0,82.0,90.0,8.0,,,8.0,,,,,,,0.0
289.0,0.079,0.0,,525.0,0.343,2.0,,12.0,0.321,0.0,,34.0,0.261,0.0,,6065.0,0.126,0.0,,4947.0,1.38,3.0,2.174,83318,90.0,92.0,92.0,89.0,80.0,89.0,81.0,88.0,84.0,86.0,60.0,77.0,65.0,85.0,96.0,,,,,,0.0
324.0,0.088,0.0,,640.0,1.563,0.0,0.0,,,,,,,,,4135.0,0.086,0.0,,4135.0,0.912,0.0,,83843,93.0,92.0,91.0,91.0,83.0,95.0,83.0,89.0,81.0,90.0,,,,,,,0.0,,,,
45.0,0.013,0.0,,234.0,0.153,0.0,,27.0,0.622,1.0,,1.0,0.007,0.0,,4714.0,0.097,0.0,,4156.0,1.383,2.0,1.446,83864,90.0,93.0,94.0,91.0,81.0,89.0,82.0,89.0,85.0,87.0,40.0,67.0,,84.0,70.0,,,,,,0.0
683.0,0.405,0.0,,1645.0,0.832,1.0,,15.0,0.478,0.0,,2.0,0.02,0.0,,7593.0,0.141,0.0,,7205.0,5.711,4.0,0.7,61520,90.0,93.0,93.0,85.0,80.0,91.0,83.0,89.0,78.0,87.0,55.0,73.0,,83.0,92.0,,,,,,0.0
2298.0,2.069,0.0,0.0,2491.0,2.593,1.0,0.386,45.0,1.212,1.0,0.825,63.0,0.561,1.0,,27809.0,1.402,1.0,0.713,26132.0,10.984,8.0,0.728,62002,86.0,91.0,91.0,87.0,79.0,89.0,83.0,90.0,82.0,90.0,39.0,67.0,,70.0,87.0,0.0,0.0,0.0,,0.0,0.0
7784.0,7.27,4.0,0.55,7495.0,7.501,14.0,1.866,179.0,4.817,5.0,1.038,94.0,0.738,0.0,,87139.0,7.818,2.0,0.256,84882.0,190.614,41.0,0.215,60435,84.0,90.0,91.0,79.0,75.0,86.0,79.0,81.0,84.0,78.0,36.0,68.0,,65.0,87.0,0.0,-1.0,0.0,,1.0,1.0
3221.0,2.931,2.0,0.682,4477.0,4.485,1.0,0.223,65.0,1.862,1.0,0.537,16.0,0.151,0.0,,27142.0,1.359,1.0,0.736,27142.0,24.747,5.0,0.202,60160,88.0,90.0,91.0,82.0,74.0,82.0,80.0,86.0,81.0,85.0,42.0,77.0,23.0,78.0,84.0,0.0,0.0,0.0,,0.0,1.0
29945.0,28.815,5.0,0.174,17852.0,19.52,14.0,0.717,422.0,10.063,3.0,0.298,366.0,2.627,3.0,1.142,206928.0,9.935,11.0,1.107,188826.0,111.556,42.0,0.376,60201,89.0,92.0,92.0,85.0,77.0,87.0,82.0,90.0,83.0,90.0,59.0,85.0,78.0,80.0,90.0,1.0,0.0,1.0,0.0,0.0,1.0
2927.0,2.624,1.0,0.381,4053.0,4.137,2.0,0.483,31.0,0.834,1.0,,10.0,0.106,0.0,,20617.0,1.078,5.0,4.638,22545.0,16.768,25.0,1.491,62948,90.0,92.0,91.0,85.0,79.0,84.0,81.0,88.0,79.0,88.0,52.0,78.0,,73.0,91.0,0.0,0.0,,,-1.0,0.0
255.0,0.18,0.0,,799.0,0.465,0.0,,44.0,1.123,3.0,2.671,97.0,0.808,1.0,,10102.0,0.252,0.0,,9646.0,4.359,3.0,0.688,61021,93.0,93.0,91.0,89.0,78.0,88.0,82.0,89.0,81.0,89.0,64.0,87.0,80.0,88.0,84.0,,,0.0,,,0.0
1551.0,1.053,0.0,0.0,3043.0,2.061,0.0,0.0,12.0,0.328,0.0,,10.0,0.091,0.0,,14486.0,0.673,0.0,,14486.0,4.931,2.0,0.406,61614,84.0,92.0,91.0,83.0,77.0,89.0,82.0,88.0,79.0,88.0,72.0,91.0,71.0,91.0,90.0,0.0,0.0,,,,0.0
8538.0,8.625,8.0,0.928,6319.0,7.875,4.0,0.508,131.0,3.267,2.0,0.612,105.0,0.93,2.0,,50154.0,3.192,2.0,0.627,47930.0,34.776,24.0,0.69,62305,87.0,91.0,91.0,85.0,82.0,90.0,83.0,88.0,81.0,88.0,52.0,80.0,39.0,80.0,88.0,0.0,0.0,0.0,,0.0,0.0
6383.0,7.149,8.0,1.119,8058.0,11.198,12.0,1.072,86.0,3.05,2.0,0.656,130.0,1.134,2.0,1.764,50725.0,3.247,2.0,0.616,45808.0,30.119,22.0,0.73,60608,75.0,86.0,89.0,74.0,74.0,80.0,75.0,79.0,78.0,74.0,55.0,85.0,70.0,79.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0
5488.0,6.017,3.0,0.499,3919.0,4.78,1.0,0.209,123.0,3.525,1.0,0.284,208.0,1.826,2.0,1.095,48576.0,2.43,1.0,0.412,39123.0,29.985,23.0,0.767,60504,90.0,93.0,94.0,87.0,81.0,90.0,84.0,92.0,82.0,92.0,51.0,81.0,63.0,81.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0
8799.0,7.978,4.0,0.501,9453.0,9.871,2.0,0.203,108.0,2.775,1.0,0.36,129.0,1.029,1.0,0.972,51589.0,2.703,0.0,0.0,49007.0,21.619,13.0,0.601,60123,89.0,92.0,90.0,86.0,79.0,89.0,82.0,89.0,84.0,90.0,75.0,91.0,80.0,87.0,95.0,0.0,1.0,0.0,0.0,0.0,0.0
1918.0,1.383,0.0,0.0,2608.0,1.926,0.0,0.0,57.0,1.39,0.0,0.0,21.0,0.155,0.0,,14227.0,0.455,1.0,,14007.0,10.378,7.0,0.675,62401,91.0,94.0,93.0,90.0,81.0,91.0,82.0,90.0,85.0,88.0,66.0,85.0,61.0,85.0,94.0,0.0,0.0,0.0,,,0.0
1447.0,0.997,1.0,,1783.0,1.24,1.0,0.806,19.0,0.473,1.0,,32.0,0.292,1.0,,13809.0,0.649,0.0,,13317.0,7.859,2.0,0.254,62801,91.0,93.0,94.0,87.0,82.0,92.0,83.0,89.0,85.0,88.0,68.0,84.0,53.0,88.0,96.0,,0.0,,,,1.0
490.0,0.34,0.0,,1272.0,0.871,1.0,,6.0,0.157,0.0,,14.0,0.113,0.0,,5198.0,0.147,0.0,,5198.0,2.903,1.0,0.344,61401,93.0,93.0,91.0,87.0,76.0,83.0,81.0,87.0,82.0,88.0,84.0,92.0,87.0,94.0,100.0,,,,,,0.0
1750.0,1.187,0.0,0.0,2816.0,1.976,1.0,0.506,32.0,0.915,0.0,,29.0,0.259,0.0,,17549.0,0.802,1.0,,16534.0,7.699,7.0,0.909,61081,92.0,94.0,92.0,88.0,81.0,89.0,83.0,90.0,82.0,87.0,64.0,90.0,60.0,78.0,98.0,0.0,0.0,,,,0.0
3777.0,2.607,1.0,0.384,4463.0,3.154,1.0,0.317,45.0,1.22,0.0,0.0,133.0,1.144,1.0,0.874,28542.0,1.438,0.0,0.0,26548.0,17.096,5.0,0.292,62864,89.0,93.0,91.0,86.0,81.0,88.0,81.0,90.0,86.0,90.0,72.0,91.0,,89.0,91.0,0.0,0.0,0.0,0.0,0.0,1.0
2958.0,2.672,2.0,0.749,4162.0,4.223,3.0,0.71,40.0,1.08,1.0,0.926,47.0,0.429,0.0,,36372.0,1.771,0.0,0.0,34328.0,14.9,10.0,0.671,60617,85.0,91.0,89.0,83.0,75.0,82.0,78.0,85.0,82.0,81.0,70.0,92.0,62.0,83.0,92.0,0.0,0.0,0.0,,0.0,0.0
3595.0,3.251,4.0,1.23,4166.0,4.252,2.0,0.47,61.0,1.537,0.0,0.0,52.0,0.437,1.0,,28648.0,1.713,0.0,0.0,27484.0,18.002,9.0,0.5,60302,89.0,90.0,91.0,82.0,79.0,87.0,80.0,86.0,82.0,84.0,68.0,93.0,96.0,80.0,91.0,0.0,0.0,0.0,,0.0,1.0
1914.0,1.277,1.0,0.783,2068.0,1.348,1.0,0.742,35.0,0.953,1.0,,2.0,0.016,0.0,,11341.0,0.385,1.0,,11341.0,5.738,4.0,0.697,62002,88.0,93.0,93.0,86.0,82.0,92.0,83.0,90.0,79.0,91.0,60.0,77.0,62.0,86.0,98.0,0.0,0.0,,,,0.0
12046.0,14.147,3.0,0.212,11196.0,19.508,8.0,0.41,109.0,3.285,3.0,0.913,162.0,1.443,3.0,2.079,107347.0,10.399,5.0,0.481,93451.0,73.454,30.0,0.408,62769,85.0,91.0,91.0,83.0,76.0,87.0,81.0,89.0,82.0,89.0,48.0,82.0,67.0,73.0,81.0,1.0,1.0,0.0,0.0,0.0,1.0
2988.0,2.75,2.0,0.727,5284.0,5.029,0.0,0.0,59.0,1.658,1.0,0.603,29.0,0.245,0.0,,42003.0,1.573,1.0,0.636,39196.0,25.371,11.0,0.434,60402,85.0,90.0,89.0,85.0,76.0,84.0,80.0,85.0,80.0,83.0,47.0,81.0,48.0,87.0,69.0,0.0,1.0,0.0,,0.0,1.0
842.0,0.573,1.0,,1536.0,1.088,0.0,0.0,60.0,1.599,1.0,0.625,33.0,0.254,2.0,,9568.0,0.342,0.0,,8782.0,5.023,6.0,1.195,62650,90.0,91.0,91.0,87.0,82.0,89.0,81.0,87.0,81.0,87.0,36.0,71.0,,60.0,82.0,,0.0,0.0,,,0.0
7899.0,6.294,3.0,0.477,9976.0,8.408,2.0,0.238,262.0,6.918,5.0,0.723,197.0,1.591,1.0,0.629,93939.0,3.973,2.0,0.503,92516.0,78.829,62.0,0.787,60463,82.0,93.0,91.0,85.0,77.0,87.0,81.0,90.0,81.0,89.0,60.0,76.0,69.0,84.0,95.0,0.0,1.0,0.0,0.0,0.0,0.0
1277.0,1.096,0.0,0.0,1274.0,1.297,1.0,0.771,31.0,0.891,0.0,,14.0,0.126,0.0,,15880.0,0.68,0.0,,15880.0,20.504,6.0,0.293,60304,87.0,93.0,92.0,90.0,81.0,87.0,80.0,90.0,88.0,88.0,58.0,86.0,68.0,79.0,84.0,0.0,0.0,,,,1.0
1508.0,0.907,0.0,,2927.0,1.542,1.0,0.649,14.0,0.345,0.0,,55.0,0.537,2.0,,16058.0,0.718,0.0,,15073.0,10.307,2.0,0.194,61401,86.0,93.0,93.0,87.0,81.0,89.0,84.0,90.0,82.0,91.0,45.0,72.0,,77.0,78.0,,0.0,,,,1.0
3960.0,3.184,0.0,0.0,3946.0,3.068,3.0,0.978,81.0,2.106,1.0,0.475,45.0,0.353,1.0,,34240.0,1.709,0.0,0.0,34240.0,20.294,25.0,1.232,60525,89.0,93.0,92.0,90.0,80.0,89.0,83.0,90.0,85.0,89.0,73.0,85.0,55.0,89.0,98.0,1.0,0.0,0.0,,0.0,0.0
23236.0,26.491,28.0,1.057,14056.0,21.939,25.0,1.14,388.0,11.054,16.0,1.447,449.0,3.737,5.0,1.338,198563.0,17.613,2.0,0.114,175246.0,154.917,90.0,0.581,61637,87.0,92.0,91.0,82.0,78.0,88.0,83.0,89.0,79.0,90.0,43.0,66.0,,81.0,85.0,0.0,0.0,0.0,0.0,1.0,1.0
615.0,0.464,4.0,,1307.0,0.955,1.0,,1.0,0.029,0.0,,1.0,0.006,0.0,,16674.0,0.572,0.0,,16281.0,8.628,3.0,0.348,60628,82.0,81.0,87.0,77.0,65.0,75.0,72.0,76.0,83.0,67.0,,,,,,,,,,,1.0
214.0,0.14,0.0,,78.0,0.052,0.0,,,,,,,,,,7924.0,0.226,0.0,,7863.0,1.881,0.0,0.0,62207,,,,,,,,,,,,,,,,,,,,,0.0
3163.0,2.964,5.0,1.687,4989.0,5.157,3.0,0.582,50.0,1.364,0.0,0.0,68.0,0.535,0.0,,33704.0,1.611,1.0,0.621,32436.0,17.358,12.0,0.691,60202,89.0,90.0,90.0,80.0,71.0,80.0,79.0,85.0,81.0,85.0,67.0,85.0,65.0,88.0,91.0,0.0,0.0,0.0,,0.0,0.0
2826.0,2.294,0.0,0.0,5993.0,4.858,2.0,0.412,20.0,0.485,1.0,,31.0,0.254,0.0,,17745.0,0.835,0.0,,17550.0,15.662,12.0,0.766,60640,83.0,87.0,88.0,80.0,74.0,85.0,80.0,83.0,79.0,80.0,33.0,72.0,,61.0,86.0,0.0,0.0,,,,0.0
607.0,0.426,0.0,,986.0,0.719,0.0,,4.0,0.112,0.0,,,,,,17775.0,0.49,1.0,,17774.0,7.621,1.0,0.131,60644,,,,,,,,,,,37.0,79.0,,73.0,62.0,,,,,,1.0
3819.0,3.092,1.0,0.323,4139.0,3.452,1.0,0.29,42.0,1.194,0.0,0.0,24.0,0.194,0.0,,37970.0,1.644,1.0,0.608,34475.0,14.551,5.0,0.344,60085,77.0,85.0,86.0,77.0,69.0,81.0,74.0,77.0,76.0,72.0,75.0,87.0,94.0,90.0,97.0,0.0,0.0,0.0,,0.0,1.0
46681.0,52.962,43.0,0.812,31375.0,46.731,17.0,0.364,575.0,16.803,15.0,0.893,485.0,3.963,6.0,1.514,215998.0,18.148,17.0,0.937,197687.0,197.489,113.0,0.572,60637,84.0,92.0,93.0,84.0,78.0,86.0,82.0,90.0,86.0,91.0,47.0,75.0,77.0,70.0,86.0,0.0,1.0,0.0,0.0,0.0,1.0
344.0,0.211,0.0,,973.0,0.499,1.0,,22.0,0.502,2.0,,2.0,0.019,0.0,,5383.0,0.272,0.0,,4863.0,2.287,1.0,0.437,61455,95.0,93.0,93.0,89.0,77.0,93.0,82.0,89.0,89.0,85.0,32.0,52.0,,71.0,88.0,,,,,,0.0
15264.0,16.163,5.0,0.309,10462.0,13.242,6.0,0.453,270.0,7.853,8.0,1.019,277.0,2.511,1.0,0.398,127660.0,9.596,5.0,0.521,115683.0,80.401,63.0,0.784,61801,88.0,91.0,89.0,85.0,75.0,85.0,81.0,88.0,80.0,88.0,60.0,90.0,90.0,79.0,81.0,1.0,1.0,0.0,0.0,0.0,1.0
2053.0,1.382,2.0,1.447,2101.0,1.481,2.0,1.35,41.0,1.033,0.0,0.0,2.0,0.014,0.0,,20379.0,1.035,1.0,0.966,19435.0,13.974,11.0,0.787,61832,91.0,91.0,90.0,84.0,77.0,89.0,81.0,85.0,84.0,82.0,49.0,82.0,31.0,74.0,84.0,0.0,0.0,0.0,,0.0,0.0
1145.0,1.049,0.0,0.0,1497.0,1.541,0.0,0.0,,,,,4.0,0.067,0.0,,27934.0,1.119,1.0,0.894,26016.0,14.143,9.0,0.636,60623,85.0,89.0,89.0,80.0,74.0,80.0,81.0,84.0,77.0,81.0,46.0,95.0,33.0,70.0,69.0,0.0,0.0,,,0.0,0.0
,,,,,,,,71.0,3.565,5.0,1.403,56.0,0.888,0.0,,8047.0,0.45,2.0,,8047.0,4.305,2.0,0.465,60099,93.0,95.0,95.0,88.0,85.0,91.0,86.0,95.0,94.0,97.0,49.0,88.0,,83.0,52.0,,,0.0,,,0.0
1812.0,1.115,0.0,0.0,3246.0,2.24,0.0,0.0,25.0,0.584,0.0,,3.0,0.028,0.0,,15251.0,0.463,0.0,,14141.0,12.121,4.0,0.33,60450,92.0,93.0,93.0,88.0,87.0,90.0,85.0,91.0,81.0,91.0,68.0,84.0,,86.0,98.0,0.0,0.0,,,,1.0
1775.0,1.264,1.0,0.791,2048.0,1.451,2.0,1.378,8.0,0.239,0.0,,5.0,0.04,0.0,,25735.0,1.041,2.0,1.921,24336.0,14.243,9.0,0.632,60621,82.0,81.0,84.0,73.0,69.0,74.0,72.0,76.0,79.0,70.0,78.0,90.0,76.0,95.0,98.0,0.0,0.0,,,0.0,0.0
811.0,0.544,0.0,,1075.0,0.728,0.0,,40.0,1.001,0.0,0.0,16.0,0.158,0.0,,17344.0,0.438,0.0,,16407.0,7.714,5.0,0.648,61350,90.0,93.0,92.0,86.0,80.0,89.0,82.0,89.0,81.0,87.0,64.0,89.0,65.0,82.0,93.0,,,0.0,,,0.0
2675.0,2.358,1.0,0.424,2089.0,2.076,3.0,1.445,24.0,0.619,4.0,,41.0,0.341,0.0,,21886.0,1.122,0.0,0.0,20685.0,12.218,13.0,1.064,61801,88.0,93.0,91.0,86.0,77.0,89.0,83.0,89.0,81.0,90.0,64.0,87.0,91.0,78.0,93.0,0.0,0.0,,,0.0,0.0
3344.0,3.548,1.0,0.282,4430.0,5.569,3.0,0.539,71.0,1.793,1.0,0.558,39.0,0.349,0.0,,54896.0,2.103,2.0,0.951,49653.0,30.039,30.0,0.999,60625,86.0,89.0,90.0,85.0,75.0,84.0,80.0,87.0,78.0,86.0,45.0,75.0,66.0,70.0,91.0,0.0,0.0,0.0,,0.0,0.0
898.0,0.573,0.0,,1285.0,0.805,1.0,,12.0,0.364,0.0,,6.0,0.043,0.0,,8913.0,0.253,0.0,,8913.0,6.029,5.0,0.829,60613,94.0,92.0,94.0,89.0,76.0,85.0,86.0,90.0,88.0,90.0,,,,,,,,,,,0.0
7072.0,5.878,2.0,0.34,8767.0,7.704,5.0,0.649,207.0,5.717,1.0,0.175,41.0,0.358,0.0,,68990.0,3.604,1.0,0.277,64308.0,45.379,13.0,0.286,60050,89.0,93.0,91.0,87.0,79.0,88.0,81.0,87.0,81.0,86.0,57.0,86.0,47.0,79.0,92.0,0.0,0.0,1.0,,0.0,1.0
7025.0,7.734,5.0,0.646,7267.0,9.427,6.0,0.636,107.0,2.866,0.0,0.0,80.0,0.698,1.0,,60649.0,4.601,0.0,0.0,57845.0,43.138,30.0,0.695,60631,90.0,91.0,90.0,84.0,75.0,84.0,79.0,85.0,77.0,83.0,47.0,84.0,65.0,86.0,62.0,0.0,0.0,0.0,,1.0,1.0
29335.0,33.458,14.0,0.418,12145.0,19.986,9.0,0.45,224.0,6.02,2.0,0.332,363.0,3.169,5.0,1.578,161796.0,7.755,5.0,0.645,142270.0,116.182,53.0,0.456,60612,88.0,93.0,92.0,86.0,80.0,88.0,84.0,92.0,88.0,93.0,30.0,75.0,,61.0,71.0,1.0,1.0,0.0,0.0,0.0,1.0
955.0,0.567,0.0,,1345.0,0.702,0.0,,22.0,0.578,0.0,,20.0,0.186,0.0,,10804.0,0.305,0.0,,10764.0,6.028,6.0,0.995,61554,84.0,90.0,90.0,84.0,72.0,86.0,80.0,85.0,79.0,81.0,68.0,90.0,57.0,90.0,86.0,,,,,,0.0
6567.0,7.023,4.0,0.57,5877.0,7.401,6.0,0.811,89.0,2.35,1.0,0.426,302.0,2.41,0.0,0.0,52957.0,2.724,2.0,0.734,42271.0,29.855,18.0,0.603,60521,87.0,92.0,92.0,84.0,77.0,87.0,82.0,89.0,83.0,89.0,64.0,89.0,75.0,78.0,91.0,0.0,0.0,0.0,0.0,0.0,1.0
12797.0,15.838,21.0,1.326,13731.0,22.87,24.0,1.049,209.0,5.671,3.0,0.529,210.0,1.657,1.0,0.604,104953.0,6.616,7.0,1.058,96590.0,70.352,64.0,0.91,60612,78.0,87.0,92.0,80.0,72.0,79.0,79.0,87.0,79.0,87.0,46.0,95.0,,64.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0
1227.0,1.003,3.0,2.991,1679.0,1.433,1.0,0.698,20.0,0.507,1.0,,3.0,0.022,0.0,,27476.0,1.095,1.0,0.913,26972.0,14.861,13.0,0.875,62040,73.0,87.0,87.0,79.0,71.0,79.0,76.0,77.0,77.0,73.0,85.0,98.0,97.0,92.0,94.0,0.0,0.0,,,0.0,0.0
1883.0,1.692,0.0,0.0,3160.0,3.613,2.0,0.554,57.0,1.579,0.0,0.0,80.0,0.644,3.0,,37907.0,1.386,2.0,1.443,34060.0,14.743,13.0,0.882,61761,90.0,92.0,91.0,84.0,78.0,88.0,82.0,89.0,82.0,90.0,73.0,90.0,73.0,84.0,97.0,0.0,0.0,0.0,,0.0,0.0
3781.0,3.321,1.0,0.301,2630.0,2.59,2.0,0.772,102.0,2.549,1.0,0.392,144.0,1.139,0.0,0.0,45204.0,1.58,0.0,0.0,40847.0,23.852,22.0,0.922,60045,88.0,93.0,93.0,87.0,77.0,89.0,84.0,92.0,88.0,92.0,53.0,87.0,67.0,68.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0
2697.0,2.242,1.0,0.446,4859.0,4.199,4.0,0.953,25.0,0.733,0.0,,10.0,0.101,0.0,,39204.0,1.542,4.0,2.594,39204.0,19.202,13.0,0.677,60629,80.0,86.0,86.0,75.0,72.0,79.0,74.0,77.0,76.0,73.0,49.0,87.0,52.0,81.0,77.0,0.0,0.0,,,0.0,0.0
3842.0,3.469,0.0,0.0,6331.0,6.272,1.0,0.159,114.0,2.897,5.0,1.726,100.0,0.758,2.0,,38464.0,1.999,3.0,1.501,36954.0,25.996,19.0,0.731,62526,87.0,90.0,91.0,85.0,78.0,85.0,81.0,87.0,82.0,88.0,61.0,83.0,64.0,85.0,88.0,1.0,1.0,0.0,,0.0,0.0
97.0,0.065,1.0,,244.0,0.134,1.0,,20.0,0.447,2.0,,6.0,0.053,1.0,,7240.0,0.168,2.0,,6656.0,3.479,4.0,1.15,61362,92.0,95.0,94.0,91.0,86.0,91.0,85.0,91.0,87.0,93.0,76.0,92.0,71.0,87.0,99.0,,,,,,0.0
475.0,0.321,0.0,,1094.0,0.753,2.0,,7.0,0.166,1.0,,2.0,0.017,0.0,,7572.0,0.349,0.0,,7572.0,4.29,5.0,1.166,62450,94.0,92.0,94.0,88.0,78.0,90.0,86.0,90.0,83.0,89.0,,,,,,,,,,,0.0
17336.0,17.585,7.0,0.398,18833.0,24.727,18.0,0.728,379.0,9.739,3.0,0.308,473.0,3.658,1.0,0.273,114179.0,11.487,11.0,0.958,111432.0,132.377,133.0,1.005,62702,86.0,91.0,90.0,82.0,80.0,89.0,83.0,88.0,79.0,91.0,58.0,88.0,81.0,75.0,90.0,1.0,0.0,1.0,0.0,0.0,0.0
9987.0,11.146,9.0,0.807,8296.0,18.463,4.0,0.217,75.0,2.087,5.0,2.396,163.0,1.421,0.0,0.0,121102.0,11.071,9.0,0.813,111634.0,100.878,98.0,0.971,60612,83.0,89.0,89.0,81.0,72.0,82.0,79.0,86.0,78.0,85.0,62.0,84.0,,78.0,96.0,0.0,1.0,0.0,0.0,0.0,0.0
2548.0,1.79,4.0,2.235,4017.0,3.035,4.0,1.318,59.0,1.637,6.0,3.665,18.0,0.156,1.0,,24417.0,1.331,1.0,0.751,23630.0,20.792,9.0,0.433,60901,82.0,92.0,93.0,85.0,75.0,86.0,81.0,87.0,79.0,86.0,47.0,80.0,17.0,81.0,85.0,0.0,0.0,-1.0,,0.0,1.0
3431.0,3.195,2.0,0.626,3978.0,4.138,10.0,2.417,81.0,2.059,4.0,1.943,59.0,0.474,1.0,,43813.0,2.724,2.0,0.734,39559.0,31.7,9.0,0.284,60616,80.0,88.0,89.0,78.0,71.0,81.0,77.0,82.0,80.0,80.0,70.0,93.0,95.0,84.0,91.0,0.0,-1.0,0.0,,0.0,1.0
1263.0,0.866,0.0,,2978.0,2.008,0.0,0.0,72.0,1.811,0.0,0.0,21.0,0.197,0.0,,20690.0,0.714,0.0,,20069.0,10.467,12.0,1.146,61032,88.0,92.0,93.0,87.0,80.0,88.0,82.0,88.0,84.0,86.0,29.0,61.0,12.0,66.0,84.0,,0.0,0.0,,,0.0
583.0,0.35,1.0,,1125.0,0.577,0.0,,8.0,0.22,0.0,,2.0,0.021,0.0,,8149.0,0.204,1.0,,7786.0,3.789,5.0,1.32,61764,93.0,93.0,92.0,86.0,80.0,91.0,83.0,89.0,77.0,89.0,81.0,97.0,,88.0,97.0,,,,,,0.0
